FileId,Repo,RepoOwner,RepoName,Branch,Path,FileExt,Size,Copies,PostId,CommentId,SOUrl,GHUrl,,,,,,,,,,,,
f12e1d1d083345db2ec00f33033e6d3b185aec84,hoangpham95/react-native,hoangpham95,react-native,master,ReactAndroid/src/main/java/com/facebook/react/views/text/CustomLineHeightSpan.java,.java,1879,98,27631736,,https://stackoverflow.com/q/27631736,https://raw.githubusercontent.com/hoangpham95/react-native/master/ReactAndroid/src/main/java/com/facebook/react/views/text/CustomLineHeightSpan.java,,,,,,,,,,,,
204e140f4b5cd9140d5651d7158e8b22ae5034aa,liuciuse/netty,liuciuse,netty,master,handler/src/test/java/io/netty/handler/stream/ChunkedWriteHandlerTest.java,.java,7091,124,10426305,,https://stackoverflow.com/a/10426305,https://raw.githubusercontent.com/liuciuse/netty/master/handler/src/test/java/io/netty/handler/stream/ChunkedWriteHandlerTest.java,,,,,,,,,,,,
6a38d399d47d883fe478dc65dab9581e8f95e241,doubled-ca/openhab1-addons,doubled-ca,openhab1-addons,master,bundles/binding/org.openhab.binding.sonos/src/main/java/org/openhab/binding/sonos/internal/StreamClientImpl.java,.java,12129,45,5358014,,https://stackoverflow.com/q/5358014,https://raw.githubusercontent.com/doubled-ca/openhab1-addons/master/bundles/binding/org.openhab.binding.sonos/src/main/java/org/openhab/binding/sonos/internal/StreamClientImpl.java,,,,,,,,,,,,
f0f943218e806694cf0594ecb4f208cecf2d52db,xsnrg/openhab,xsnrg,openhab,master,bundles/binding/org.openhab.binding.sonos/src/main/java/org/openhab/binding/sonos/internal/StreamClientImpl.java,.java,12023,77,5358014,,https://stackoverflow.com/q/5358014,https://raw.githubusercontent.com/xsnrg/openhab/master/bundles/binding/org.openhab.binding.sonos/src/main/java/org/openhab/binding/sonos/internal/StreamClientImpl.java,,,,,,,,,,,,
965e2b22ab9bc51fc9661b298f58d3bfe9fa939b,Distrotech/intellij-community,Distrotech,intellij-community,master,platform/util/src/com/intellij/ui/ColorUtil.java,.java,5619,38,596216,,https://stackoverflow.com/q/596216,https://raw.githubusercontent.com/Distrotech/intellij-community/master/platform/util/src/com/intellij/ui/ColorUtil.java,,,,,,,,,,,,
b03791e26eb70bc6d53ff003d1c6d78b43416dc1,wwjiang007/flink,wwjiang007,flink,master,flink-end-to-end-tests/flink-local-recovery-and-allocation-test/src/main/java/org/apache/flink/streaming/tests/StickyAllocationAndLocalRecoveryTestJob.java,.java,16992,116,12066696,,https://stackoverflow.com/a/12066696,https://raw.githubusercontent.com/wwjiang007/flink/master/flink-end-to-end-tests/flink-local-recovery-and-allocation-test/src/main/java/org/apache/flink/streaming/tests/StickyAllocationAndLocalRecoveryTestJob.java,,,,,,,,,,,,
04c26d8a23873a7e9acc51bc37ad4ac2e53979da,javache/react-native,javache,react-native,master,ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,.java,4250,111,23861333,,https://stackoverflow.com/a/23861333,https://raw.githubusercontent.com/javache/react-native/master/ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,,,,,,,,,,,,
204e140f4b5cd9140d5651d7158e8b22ae5034aa,hgl888/netty,hgl888,netty,master,handler/src/test/java/io/netty/handler/stream/ChunkedWriteHandlerTest.java,.java,7091,124,10426305,,https://stackoverflow.com/a/10426305,https://raw.githubusercontent.com/hgl888/netty/master/handler/src/test/java/io/netty/handler/stream/ChunkedWriteHandlerTest.java,,,,,,,,,,,,
f7042435959dd23bc15f8633e90c68c4b680fcd0,headwirecom/sling,headwirecom,sling,trunk,bundles/commons/log/src/main/java/org/apache/sling/commons/log/logback/internal/SlingConfigurationPrinter.java,.java,11418,27,3758880,,https://stackoverflow.com/a/3758880,https://raw.githubusercontent.com/headwirecom/sling/trunk/bundles/commons/log/src/main/java/org/apache/sling/commons/log/logback/internal/SlingConfigurationPrinter.java,,,,,,,,,,,,
565bd46f85f608372863758e3aade3ed10bd4129,metaplinius/TextSecure,metaplinius,TextSecure,master,src/org/thoughtcrime/securesms/BaseActionBarActivity.java,.java,2296,38,13098824,,https://stackoverflow.com/a/13098824,https://raw.githubusercontent.com/metaplinius/TextSecure/master/src/org/thoughtcrime/securesms/BaseActionBarActivity.java,,,,,,,,,,,,
04dc4d8f2d014590f29756537bb31a6196841e3d,talhaburak/Arduino,talhaburak,Arduino,master,app/src/cc/arduino/contributions/packages/ui/ContributedPlatformTableCell.java,.java,15257,53,3081210,,https://stackoverflow.com/q/3081210,https://raw.githubusercontent.com/talhaburak/Arduino/master/app/src/cc/arduino/contributions/packages/ui/ContributedPlatformTableCell.java,,,,,,,,,,,,
9c3e6baf52a8835fd0817995145561068376f032,Emilios1995/react-native,Emilios1995,react-native,master,ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,.java,4155,31,23861333,,https://stackoverflow.com/a/23861333,https://raw.githubusercontent.com/Emilios1995/react-native/master/ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,,,,,,,,,,,,
ff117a7afe104b0a4ddf8d81c7cb36a6af01dfd5,KeepSafe/PhotoView,KeepSafe,PhotoView,master,sample/src/main/java/uk/co/senab/photoview/sample/HackyViewPager.java,.java,1824,78,7814017,,https://stackoverflow.com/q/7814017,https://raw.githubusercontent.com/KeepSafe/PhotoView/master/sample/src/main/java/uk/co/senab/photoview/sample/HackyViewPager.java,,,,,,,,,,,,
f501b279dcda7b3793bf378545b487a77617ca40,revolunet/cordova-plugin-file,revolunet,cordova-plugin-file,master,src/android/AssetFilesystem.java,.java,10519,124,16911558,,https://stackoverflow.com/q/16911558,https://raw.githubusercontent.com/revolunet/cordova-plugin-file/master/src/android/AssetFilesystem.java,,,,,,,,,,,,
67fb4c3b159ce4b10c9b37944c3f884dccdcb4a2,wooi/AntennaPod,wooi,AntennaPod,develop,app/src/main/java/de/danoeh/antennapod/adapter/ChapterListAdapter.java,.java,5603,19,7236840,,https://stackoverflow.com/q/7236840,https://raw.githubusercontent.com/wooi/AntennaPod/develop/app/src/main/java/de/danoeh/antennapod/adapter/ChapterListAdapter.java,,,,,,,,,,,,
2e8f4225c403f9f21f5941b1e2cf5fc9e6188b9c,vvysotskyi/drill,vvysotskyi,drill,master,exec/jdbc/src/main/java/org/apache/drill/jdbc/JdbcApiSqlException.java,.java,4920,32,1399574,,https://stackoverflow.com/q/1399574,https://raw.githubusercontent.com/vvysotskyi/drill/master/exec/jdbc/src/main/java/org/apache/drill/jdbc/JdbcApiSqlException.java,,,,,,,,,,,,
75a09bab21c9f16a81aaa214aee7b12f967151a2,mjangda/WordPress-Android,mjangda,WordPress-Android,develop,libs/utils/WordPressUtils/src/main/java/org/wordpress/android/util/ImageUtils.java,.java,22398,23,3549021,,https://stackoverflow.com/a/3549021,https://raw.githubusercontent.com/mjangda/WordPress-Android/develop/libs/utils/WordPressUtils/src/main/java/org/wordpress/android/util/ImageUtils.java,,,,,,,,,,,,
edb4ac991054d79ab6f35d7c5bd7e70db08c10d4,suvam97/zeppelin,suvam97,zeppelin,master,zeppelin-server/src/test/java/com/webautomation/ScreenCaptureHtmlUnitDriver.java,.java,9853,68,2244272,,https://stackoverflow.com/q/2244272,https://raw.githubusercontent.com/suvam97/zeppelin/master/zeppelin-server/src/test/java/com/webautomation/ScreenCaptureHtmlUnitDriver.java,,,,,,,,,,,,
2b912de86d343f1381ef175ba10158c818a13939,liubo404/sakai,liubo404,sakai,master,search/elasticsearch/impl/src/test/org/sakaiproject/search/elasticsearch/ElasticSearchTest.java,.java,21669,31,12935810,,https://stackoverflow.com/q/12935810,https://raw.githubusercontent.com/liubo404/sakai/master/search/elasticsearch/impl/src/test/org/sakaiproject/search/elasticsearch/ElasticSearchTest.java,,,,,,,,,,,,
14bbe7f8c81f08706224036fc5ba2f77f024d8cd,winceos/limbo-android,winceos,limbo-android,master,src/com/mopub/mobileads/MraidBrowser.java,.java,6528,39,5125851,,https://stackoverflow.com/q/5125851,https://raw.githubusercontent.com/winceos/limbo-android/master/src/com/mopub/mobileads/MraidBrowser.java,,,,,,,,,,,,
901bfa3a3fb4edbf273c4c4bbf881dcb83b076a6,PeterVH/Arduino,PeterVH,Arduino,master,app/src/cc/arduino/contributions/libraries/ui/ContributedLibraryTableCell.java,.java,14662,49,3081210,,https://stackoverflow.com/q/3081210,https://raw.githubusercontent.com/PeterVH/Arduino/master/app/src/cc/arduino/contributions/libraries/ui/ContributedLibraryTableCell.java,,,,,,,,,,,,
4cef7b113f38acbcb08950a71aad74725cc44949,fabienfleureau/twitter4j,fabienfleureau,twitter4j,master,twitter4j-core/src/internal-http/java/twitter4j/HttpClientImpl.java,.java,11949,23,1440957,,https://stackoverflow.com/q/1440957,https://raw.githubusercontent.com/fabienfleureau/twitter4j/master/twitter4j-core/src/internal-http/java/twitter4j/HttpClientImpl.java,,,,,,,,,,,,
901bfa3a3fb4edbf273c4c4bbf881dcb83b076a6,jmgonzalez00449/Arduino,jmgonzalez00449,Arduino,master,app/src/cc/arduino/contributions/libraries/ui/ContributedLibraryTableCell.java,.java,14662,49,3081210,,https://stackoverflow.com/q/3081210,https://raw.githubusercontent.com/jmgonzalez00449/Arduino/master/app/src/cc/arduino/contributions/libraries/ui/ContributedLibraryTableCell.java,,,,,,,,,,,,
a67400089ac38e0ea8a2a6de7cfa1aadbc07b5b9,NPWR/CoreNLP,NPWR,CoreNLP,master,src/edu/stanford/nlp/naturalli/demo/OpenIEServlet.java,.java,9407,34,3020094,,https://stackoverflow.com/q/3020094,https://raw.githubusercontent.com/NPWR/CoreNLP/master/src/edu/stanford/nlp/naturalli/demo/OpenIEServlet.java,,,,,,,,,,,,
a592c5c75989d78e7c5e8c5f6cc97301bfcbefba,albertshift/omim,albertshift,omim,master,3party/Alohalytics/src/android/java/org/alohalytics/Statistics.java,.java,11428,25,7929810,,https://stackoverflow.com/a/7929810,https://raw.githubusercontent.com/albertshift/omim/master/3party/Alohalytics/src/android/java/org/alohalytics/Statistics.java,,,,,,,,,,,,
581b38c7368ba782bbab17c57d16fd1fff2f6b20,pmarkus/WordPress-Android,pmarkus,WordPress-Android,develop,WordPress/src/main/java/org/wordpress/android/ui/notifications/blocks/NoteBlockLinkMovementMethod.java,.java,2498,19,20905824,,https://stackoverflow.com/a/20905824,https://raw.githubusercontent.com/pmarkus/WordPress-Android/develop/WordPress/src/main/java/org/wordpress/android/ui/notifications/blocks/NoteBlockLinkMovementMethod.java,,,,,,,,,,,,
d39728da40ee6dba7850878a383a5c8456037574,novitski/bitcoinj,novitski,bitcoinj,master,core/src/main/java/org/bitcoinj/wallet/Protos.java,.java,485294,86,11126315,,https://stackoverflow.com/q/11126315,https://raw.githubusercontent.com/novitski/bitcoinj/master/core/src/main/java/org/bitcoinj/wallet/Protos.java,,,,,,,,,,,,
6c86cacec827955b5aaf5f0e731644ee9f3fc5ee,cloud-fan/spark,cloud-fan,spark,master,streaming/src/test/java/test/org/apache/spark/streaming/JavaAPISuite.java,.java,66436,74,758570,,https://stackoverflow.com/q/758570,https://raw.githubusercontent.com/cloud-fan/spark/master/streaming/src/test/java/test/org/apache/spark/streaming/JavaAPISuite.java,,,,,,,,,,,,
04dc4d8f2d014590f29756537bb31a6196841e3d,ari-analytics/Arduino,ari-analytics,Arduino,master,app/src/cc/arduino/contributions/packages/ui/ContributedPlatformTableCell.java,.java,15257,53,3081210,,https://stackoverflow.com/q/3081210,https://raw.githubusercontent.com/ari-analytics/Arduino/master/app/src/cc/arduino/contributions/packages/ui/ContributedPlatformTableCell.java,,,,,,,,,,,,
5a6dc4a25f5c943a9b50b10986e6b5ce2d22d986,herloct/FrameworkBenchmarks,herloct,FrameworkBenchmarks,master,frameworks/Java/play2-java/play2-java/app/controllers/Application.java,.java,724,41,3907929,,https://stackoverflow.com/q/3907929,https://raw.githubusercontent.com/herloct/FrameworkBenchmarks/master/frameworks/Java/play2-java/play2-java/app/controllers/Application.java,,,,,,,,,,,,
f7042435959dd23bc15f8633e90c68c4b680fcd0,mikibrv/sling,mikibrv,sling,trunk,bundles/commons/log/src/main/java/org/apache/sling/commons/log/logback/internal/SlingConfigurationPrinter.java,.java,11418,27,3758880,,https://stackoverflow.com/a/3758880,https://raw.githubusercontent.com/mikibrv/sling/trunk/bundles/commons/log/src/main/java/org/apache/sling/commons/log/logback/internal/SlingConfigurationPrinter.java,,,,,,,,,,,,
4f00bfa399f10b4c5f2964f2269828f34b0a8b9d,petteyg/intellij-community,petteyg,intellij-community,master,python/src/com/jetbrains/python/psi/resolve/ResolveProcessor.java,.java,7278,40,6048786,,https://stackoverflow.com/q/6048786,https://raw.githubusercontent.com/petteyg/intellij-community/master/python/src/com/jetbrains/python/psi/resolve/ResolveProcessor.java,,,,,,,,,,,,
581b38c7368ba782bbab17c57d16fd1fff2f6b20,blackboyhc/WordPress-Android,blackboyhc,WordPress-Android,develop,WordPress/src/main/java/org/wordpress/android/ui/notifications/blocks/NoteBlockLinkMovementMethod.java,.java,2498,19,20905824,,https://stackoverflow.com/a/20905824,https://raw.githubusercontent.com/blackboyhc/WordPress-Android/develop/WordPress/src/main/java/org/wordpress/android/ui/notifications/blocks/NoteBlockLinkMovementMethod.java,,,,,,,,,,,,
01b5fb7b466846beaee6a5018bcdb611688567c4,bravo-zhang/spark,bravo-zhang,spark,master,core/src/test/java/test/org/apache/spark/JavaAPISuite.java,.java,56766,76,758570,,https://stackoverflow.com/q/758570,https://raw.githubusercontent.com/bravo-zhang/spark/master/core/src/test/java/test/org/apache/spark/JavaAPISuite.java,,,,,,,,,,,,
ff117a7afe104b0a4ddf8d81c7cb36a6af01dfd5,tonimc/PhotoView,tonimc,PhotoView,master,sample/src/main/java/uk/co/senab/photoview/sample/HackyViewPager.java,.java,1824,78,7814017,,https://stackoverflow.com/q/7814017,https://raw.githubusercontent.com/tonimc/PhotoView/master/sample/src/main/java/uk/co/senab/photoview/sample/HackyViewPager.java,,,,,,,,,,,,
04c26d8a23873a7e9acc51bc37ad4ac2e53979da,charlesvinette/react-native,charlesvinette,react-native,master,ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,.java,4250,111,23861333,,https://stackoverflow.com/a/23861333,https://raw.githubusercontent.com/charlesvinette/react-native/master/ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,,,,,,,,,,,,
14bbe7f8c81f08706224036fc5ba2f77f024d8cd,bstando/limbo-android,bstando,limbo-android,master,src/com/mopub/mobileads/MraidBrowser.java,.java,6528,39,5125851,,https://stackoverflow.com/q/5125851,https://raw.githubusercontent.com/bstando/limbo-android/master/src/com/mopub/mobileads/MraidBrowser.java,,,,,,,,,,,,
58bb0158166e7c2729cc01107719dd7bca46cd00,teichsta/openhab,teichsta,openhab,master,bundles/core/org.openhab.core.jsr223/src/main/java/org/openhab/core/jsr223/internal/engine/scriptmanager/Script.java,.java,13061,23,30225398,,https://stackoverflow.com/q/30225398,https://raw.githubusercontent.com/teichsta/openhab/master/bundles/core/org.openhab.core.jsr223/src/main/java/org/openhab/core/jsr223/internal/engine/scriptmanager/Script.java,,,,,,,,,,,,
274217d0b1fc70a862626ae731982eb46f201868,liyucun/appinventor-sources,liyucun,appinventor-sources,master,appinventor/appengine/src/com/google/appinventor/server/ProjectServiceImpl.java,.java,24635,27,6409587,,https://stackoverflow.com/q/6409587,https://raw.githubusercontent.com/liyucun/appinventor-sources/master/appinventor/appengine/src/com/google/appinventor/server/ProjectServiceImpl.java,,,,,,,,,,,,
edb4ac991054d79ab6f35d7c5bd7e70db08c10d4,cris83/incubator-zeppelin,cris83,incubator-zeppelin,master,zeppelin-server/src/test/java/com/webautomation/ScreenCaptureHtmlUnitDriver.java,.java,9853,68,4652777,,https://stackoverflow.com/q/4652777,https://raw.githubusercontent.com/cris83/incubator-zeppelin/master/zeppelin-server/src/test/java/com/webautomation/ScreenCaptureHtmlUnitDriver.java,,,,,,,,,,,,
e2c633b4efca6d6ba467b8edf5ae608da783860e,ibtawfik/incubator-zeppelin,ibtawfik,incubator-zeppelin,master,zeppelin-server/src/test/java/com/webautomation/ScreenCaptureHtmlUnitDriver.java,.java,9407,96,4652777,,https://stackoverflow.com/q/4652777,https://raw.githubusercontent.com/ibtawfik/incubator-zeppelin/master/zeppelin-server/src/test/java/com/webautomation/ScreenCaptureHtmlUnitDriver.java,,,,,,,,,,,,
f7042435959dd23bc15f8633e90c68c4b680fcd0,cleliameneghin/sling,cleliameneghin,sling,trunk,bundles/commons/log/src/main/java/org/apache/sling/commons/log/logback/internal/SlingConfigurationPrinter.java,.java,11418,27,3758880,,https://stackoverflow.com/a/3758880,https://raw.githubusercontent.com/cleliameneghin/sling/trunk/bundles/commons/log/src/main/java/org/apache/sling/commons/log/logback/internal/SlingConfigurationPrinter.java,,,,,,,,,,,,
612e78350adda6fe6013797a9012c8385cb316a5,dslomov/intellij-community,dslomov,intellij-community,master,platform/platform-api/src/com/intellij/util/net/ssl/CertificateManager.java,.java,14214,27,23205266,,https://stackoverflow.com/q/23205266,https://raw.githubusercontent.com/dslomov/intellij-community/master/platform/platform-api/src/com/intellij/util/net/ssl/CertificateManager.java,,,,,,,,,,,,
204e140f4b5cd9140d5651d7158e8b22ae5034aa,MediumOne/netty,MediumOne,netty,master,handler/src/test/java/io/netty/handler/stream/ChunkedWriteHandlerTest.java,.java,7091,124,10426305,,https://stackoverflow.com/a/10426305,https://raw.githubusercontent.com/MediumOne/netty/master/handler/src/test/java/io/netty/handler/stream/ChunkedWriteHandlerTest.java,,,,,,,,,,,,
d39728da40ee6dba7850878a383a5c8456037574,danielmcclure/bitcoinj,danielmcclure,bitcoinj,master,core/src/main/java/org/bitcoinj/wallet/Protos.java,.java,485294,86,11126315,,https://stackoverflow.com/q/11126315,https://raw.githubusercontent.com/danielmcclure/bitcoinj/master/core/src/main/java/org/bitcoinj/wallet/Protos.java,,,,,,,,,,,,
66661afaaf037c175e599c4ed55289f0b522dd35,gkavyakurpad/cw-omnibus,gkavyakurpad,cw-omnibus,master,Introspection/CPProxy/Provider/src/com/commonsware/android/cpproxy/provider/AbstractCPProxy.java,.java,5620,52,5243978,,https://stackoverflow.com/a/5243978,https://raw.githubusercontent.com/gkavyakurpad/cw-omnibus/master/Introspection/CPProxy/Provider/src/com/commonsware/android/cpproxy/provider/AbstractCPProxy.java,,,,,,,,,,,,
565bd46f85f608372863758e3aade3ed10bd4129,hardikamal/TextSecure,hardikamal,TextSecure,master,src/org/thoughtcrime/securesms/BaseActionBarActivity.java,.java,2296,38,13098824,,https://stackoverflow.com/a/13098824,https://raw.githubusercontent.com/hardikamal/TextSecure/master/src/org/thoughtcrime/securesms/BaseActionBarActivity.java,,,,,,,,,,,,
da40b4a85fda9971cfa00704170d43a1dfc12029,aschor/openhab,aschor,openhab,master,bundles/io/org.openhab.io.squeezeserver/src/main/java/org/openhab/io/squeezeserver/SqueezeServer.java,.java,30965,19,10163358,,https://stackoverflow.com/q/10163358,https://raw.githubusercontent.com/aschor/openhab/master/bundles/io/org.openhab.io.squeezeserver/src/main/java/org/openhab/io/squeezeserver/SqueezeServer.java,,,,,,,,,,,,
204e140f4b5cd9140d5651d7158e8b22ae5034aa,WangJunTYTL/netty,WangJunTYTL,netty,master,handler/src/test/java/io/netty/handler/stream/ChunkedWriteHandlerTest.java,.java,7091,124,10426305,,https://stackoverflow.com/a/10426305,https://raw.githubusercontent.com/WangJunTYTL/netty/master/handler/src/test/java/io/netty/handler/stream/ChunkedWriteHandlerTest.java,,,,,,,,,,,,
6686be4cc6cb0b90a2ec00f35b60224d35d09313,cosmomill/Signal-Android,cosmomill,Signal-Android,BlackBerry,src/org/thoughtcrime/securesms/components/camera/CameraUtils.java,.java,4328,33,10383164,,https://stackoverflow.com/a/10383164,https://raw.githubusercontent.com/cosmomill/Signal-Android/BlackBerry/src/org/thoughtcrime/securesms/components/camera/CameraUtils.java,,,,,,,,,,,,
965e2b22ab9bc51fc9661b298f58d3bfe9fa939b,izonder/intellij-community,izonder,intellij-community,master,platform/util/src/com/intellij/ui/ColorUtil.java,.java,5619,38,596216,,https://stackoverflow.com/q/596216,https://raw.githubusercontent.com/izonder/intellij-community/master/platform/util/src/com/intellij/ui/ColorUtil.java,,,,,,,,,,,,
6b7f37f056d967aba05ba7bfa85dcdf8302942c9,saydulk/openhab,saydulk,openhab,master,bundles/io/org.openhab.io.squeezeserver/src/main/java/org/openhab/io/squeezeserver/SqueezeServer.java,.java,24861,55,10163358,,https://stackoverflow.com/q/10163358,https://raw.githubusercontent.com/saydulk/openhab/master/bundles/io/org.openhab.io.squeezeserver/src/main/java/org/openhab/io/squeezeserver/SqueezeServer.java,,,,,,,,,,,,
04c26d8a23873a7e9acc51bc37ad4ac2e53979da,chnfeeeeeef/react-native,chnfeeeeeef,react-native,master,ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,.java,4250,111,23861333,,https://stackoverflow.com/a/23861333,https://raw.githubusercontent.com/chnfeeeeeef/react-native/master/ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,,,,,,,,,,,,
11cb4daa6121247d1f84fc8767f2856f7f697302,bjing/java-design-patterns,bjing,java-design-patterns,master,singleton/src/main/java/com/iluwatar/singleton/App.java,.java,2575,56,70689,,https://stackoverflow.com/q/70689,https://raw.githubusercontent.com/bjing/java-design-patterns/master/singleton/src/main/java/com/iluwatar/singleton/App.java,,,,,,,,,,,,
152501dc3c4cf62704b09ba42b21d11ba93044de,mghosh4/druid,mghosh4,druid,master,extensions-contrib/sqlserver-metadata-storage/src/main/java/org/apache/druid/metadata/storage/sqlserver/SQLServerConnector.java,.java,9313,24,1197733,,https://stackoverflow.com/q/1197733,https://raw.githubusercontent.com/mghosh4/druid/master/extensions-contrib/sqlserver-metadata-storage/src/main/java/org/apache/druid/metadata/storage/sqlserver/SQLServerConnector.java,,,,,,,,,,,,
5bf18888261866ff6f834dfc8dc142255dfd364f,esi-mineset/spark,esi-mineset,spark,master,sql/core/src/test/java/test/org/apache/spark/sql/JavaUDFSuite.java,.java,4206,56,758570,,https://stackoverflow.com/q/758570,https://raw.githubusercontent.com/esi-mineset/spark/master/sql/core/src/test/java/test/org/apache/spark/sql/JavaUDFSuite.java,,,,,,,,,,,,
a67400089ac38e0ea8a2a6de7cfa1aadbc07b5b9,ImCaos/CoreNLP,ImCaos,CoreNLP,master,src/edu/stanford/nlp/naturalli/demo/OpenIEServlet.java,.java,9407,34,3020094,,https://stackoverflow.com/q/3020094,https://raw.githubusercontent.com/ImCaos/CoreNLP/master/src/edu/stanford/nlp/naturalli/demo/OpenIEServlet.java,,,,,,,,,,,,
04c26d8a23873a7e9acc51bc37ad4ac2e53979da,mironiasty/react-native,mironiasty,react-native,master,ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,.java,4250,111,23861333,,https://stackoverflow.com/a/23861333,https://raw.githubusercontent.com/mironiasty/react-native/master/ReactAndroid/src/main/java/com/facebook/react/uimanager/DisplayMetricsHolder.java,,,,,,,,,,,,
3e7bd628701a6d58153df653eea09eb3074c1bea,architekt1024/lanterna,architekt1024,lanterna,master,src/main/java/com/googlecode/lanterna/input/NormalCharacterPattern.java,.java,1938,23,220547,,https://stackoverflow.com/q/220547,https://raw.githubusercontent.com/architekt1024/lanterna/master/src/main/java/com/googlecode/lanterna/input/NormalCharacterPattern.java,,,,,,,,,,,,
2a410fef4dc803881cd024fc29de8f71c8707ccc,haffenloher/TextSecure,haffenloher,TextSecure,master,src/org/thoughtcrime/securesms/BaseActionBarActivity.java,.java,3137,36,13098824,,https://stackoverflow.com/a/13098824,https://raw.githubusercontent.com/haffenloher/TextSecure/master/src/org/thoughtcrime/securesms/BaseActionBarActivity.java,,,,,,,,,,,,
6c86cacec827955b5aaf5f0e731644ee9f3fc5ee,mike0sv/spark,mike0sv,spark,master,streaming/src/test/java/test/org/apache/spark/streaming/JavaAPISuite.java,.java,66436,74,758570,,https://stackoverflow.com/q/758570,https://raw.githubusercontent.com/mike0sv/spark/master/streaming/src/test/java/test/org/apache/spark/streaming/JavaAPISuite.java,,,,,,,,,,,,
311b2f1df4f7ded63ba2c6da43a46aab54e4be4b,PKRoma/python-for-android,PKRoma,python-for-android,master,pythonforandroid/bootstraps/sdl2/build/src/main/java/org/libsdl/app/SDLActivity.java,.java,80006,75,14560344,,https://stackoverflow.com/q/14560344,https://raw.githubusercontent.com/PKRoma/python-for-android/master/pythonforandroid/bootstraps/sdl2/build/src/main/java/org/libsdl/app/SDLActivity.java,,,,,,,,,,,,
3cde849b5c11094d68dd5411bb3294671ff835ba,everdefiant/posit-mobile.haiti,everdefiant,posit-mobile.haiti,master,src/org/hfoss/posit/android/TrackerBackgroundService.java,.java,18740,32,2463175,,https://stackoverflow.com/q/2463175,https://raw.githubusercontent.com/everdefiant/posit-mobile.haiti/master/src/org/hfoss/posit/android/TrackerBackgroundService.java,,,,,,,,,,,,
f5ad5269add032b628ed4c03cbd58305cc13d988,smcpjames/cordova-plugin-googlemaps,smcpjames,cordova-plugin-googlemaps,master,src/android/plugin/google/maps/PluginUtil.java,.java,10695,54,7468636,,https://stackoverflow.com/a/7468636,https://raw.githubusercontent.com/smcpjames/cordova-plugin-googlemaps/master/src/android/plugin/google/maps/PluginUtil.java,,,,,,,,,,,,
a67197bb019ede9e80c7e37784bf70fd83a20505,alexislg2/phonegap-googlemaps-plugin,alexislg2,phonegap-googlemaps-plugin,master,src/android/plugin/google/maps/AsyncLoadImage.java,.java,4615,48,7468636,,https://stackoverflow.com/a/7468636,https://raw.githubusercontent.com/alexislg2/phonegap-googlemaps-plugin/master/src/android/plugin/google/maps/AsyncLoadImage.java,,,,,,,,,,,,
5a6dc4a25f5c943a9b50b10986e6b5ce2d22d986,martin-g/FrameworkBenchmarks,martin-g,FrameworkBenchmarks,master,frameworks/Java/play2-java/play2-java/app/controllers/Application.java,.java,724,41,3907929,,https://stackoverflow.com/q/3907929,https://raw.githubusercontent.com/martin-g/FrameworkBenchmarks/master/frameworks/Java/play2-java/play2-java/app/controllers/Application.java,,,,,,,,,,,,
b09f629f42097327a019a730f4f69a04d0bed1fd,elifesy/openhab,elifesy,openhab,master,bundles/core/org.openhab.core.jsr223/src/main/java/org/openhab/core/jsr223/internal/engine/scriptmanager/Script.java,.java,12595,29,30225398,,https://stackoverflow.com/q/30225398,https://raw.githubusercontent.com/elifesy/openhab/master/bundles/core/org.openhab.core.jsr223/src/main/java/org/openhab/core/jsr223/internal/engine/scriptmanager/Script.java,,,,,,,,,,,,
ff2fbe2465aa416e1a79629ccc02f875f7fc825b,dslomov/intellij-community,dslomov,intellij-community,master,plugins/tasks/tasks-core/src/com/intellij/tasks/impl/httpclient/NewBaseRepositoryImpl.java,.java,7948,43,2014700,,https://stackoverflow.com/q/2014700,https://raw.githubusercontent.com/dslomov/intellij-community/master/plugins/tasks/tasks-core/src/com/intellij/tasks/impl/httpclient/NewBaseRepositoryImpl.java,,,,,,,,,,,,
4f00bfa399f10b4c5f2964f2269828f34b0a8b9d,gnuhub/intellij-community,gnuhub,intellij-community,master,python/src/com/jetbrains/python/psi/resolve/ResolveProcessor.java,.java,7278,40,6048786,,https://stackoverflow.com/q/6048786,https://raw.githubusercontent.com/gnuhub/intellij-community/master/python/src/com/jetbrains/python/psi/resolve/ResolveProcessor.java,,,,,,,,,,,,
